ID	ASSENT	ANXIETY	EMOTICONS	POSITIVE EMOTION	AFFECTIVE PROCESSES	ANGER	NEGATIVE EMOTION	SADNESS	
4351	0.0000	1.4925	0.0000	0.0000	2.9851	1.4925	2.9851	0.0000	
1350	1.1494	3.4483	0.0000	2.2989	5.7471	0.0000	3.4483	0.0000	
1390	2.9412	0.0000	0.0000	2.9412	2.9412	0.0000	0.0000	0.0000	
15371	0.0000	2.4590	0.0000	4.0984	7.3770	0.8197	3.2787	0.0000	
15641	0.0000	0.0000	0.0000	1.5152	1.5152	0.0000	0.0000	0.0000	
19801	0.0000	0.0000	0.0000	5.5556	5.5556	0.0000	0.0000	0.0000	
20041	0.0000	0.0000	0.0000	4.9180	6.5574	0.0000	1.6393	0.0000	
20071	0.0000	0.0000	0.0000	5.3333	5.3333	0.0000	0.0000	0.0000	
20101	0.0000	0.0000	0.0000	5.3571	5.3571	0.0000	0.0000	0.0000	
20641	3.4483	0.0000	0.0000	18.9655	20.6897	0.0000	1.7241	1.7241	
641	0.0000	0.0000	0.0000	5.0000	5.0000	0.0000	0.0000	0.0000	
711	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
841	0.0000	0.0000	0.0000	4.4118	4.4118	0.0000	0.0000	0.0000	
891	0.0000	0.0000	0.0000	3.7736	3.7736	0.0000	0.0000	0.0000	
5031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1400	0.0000	0.0000	0.0000	1.7751	1.7751	0.0000	0.0000	0.0000	
2090	0.9615	0.9615	0.0000	1.9231	2.8846	0.0000	0.9615	0.0000	
2200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7091	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2120	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2210	0.0000	0.0000	1.3514	2.7027	4.0541	0.0000	1.3514	0.0000	
6530	0.0000	0.0000	0.0000	3.5714	3.5714	0.0000	0.0000	0.0000	
7271	0.0000	0.0000	0.0000	2.4896	2.4896	0.0000	0.0000	0.0000	
6991	0.0000	0.0000	0.0000	2.9412	4.9020	0.0000	1.9608	0.0000	
7011	0.0000	0.0000	0.0000	6.2016	9.3023	1.5504	2.3256	0.0000	
7341	1.0638	0.0000	0.0000	3.1915	4.2553	1.0638	1.0638	0.0000	
7881	0.3745	0.0000	0.0000	1.1236	1.4981	0.0000	0.3745	0.0000	
12471	0.0000	0.0000	0.0000	0.0000	2.2059	0.0000	2.2059	0.7353	
12721	0.0000	0.0000	0.0000	2.8571	11.4286	0.0000	8.5714	0.0000	
12811	0.0000	0.0000	0.0000	16.6667	16.6667	0.0000	0.0000	0.0000	
7200	0.0000	0.0000	0.0000	3.7500	3.7500	0.0000	0.0000	0.0000	
18551	0.0000	0.0000	0.0000	4.5455	13.6364	0.0000	9.0909	0.0000	
17741	0.0000	0.0000	1.3514	6.7568	6.7568	0.0000	0.0000	0.0000	
17801	0.0000	0.0000	0.0000	1.2195	1.2195	0.0000	0.0000	0.0000	
7230	0.0000	0.0000	0.0000	13.3333	13.3333	0.0000	0.0000	0.0000	
17901	0.0000	0.0000	0.0000	16.0000	16.0000	0.0000	0.0000	0.0000	
18321	0.0000	0.0000	0.0000	33.3333	33.3333	0.0000	0.0000	0.0000	
18361	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18651	0.0000	0.0000	0.0000	22.2222	22.2222	0.0000	0.0000	0.0000	
18741	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18781	0.0000	0.0000	0.0000	14.2857	14.2857	0.0000	0.0000	0.0000	
3981	0.0000	0.0000	0.0000	8.3333	8.3333	0.0000	0.0000	0.0000	
9831	0.0000	0.0000	0.0000	6.8966	12.0690	0.0000	5.1724	1.7241	
15271	0.0000	0.0000	0.0000	5.7851	9.9174	0.0000	4.1322	0.0000	
15291	0.0000	0.0000	3.0303	3.0303	6.0606	3.0303	3.0303	0.0000	
15611	0.0000	0.0000	0.0000	4.6512	4.6512	0.0000	0.0000	0.0000	
15631	0.0000	2.5000	0.0000	10.0000	12.5000	0.0000	2.5000	0.0000	
15691	0.0000	0.0000	0.0000	2.5641	2.5641	0.0000	0.0000	0.0000	
15821	1.4706	0.4902	0.0000	5.8824	7.8431	0.4902	1.9608	0.4902	
16011	4.3478	0.0000	0.0000	4.3478	4.3478	0.0000	0.0000	0.0000	
6800	0.0000	2.3810	0.0000	7.1429	9.5238	0.0000	2.3810	0.0000	
16731	1.5385	0.0000	0.0000	4.6154	4.6154	0.0000	0.0000	0.0000	
17731	0.0000	0.0000	0.0000	1.2821	1.2821	0.0000	0.0000	0.0000	
19671	0.0000	0.0000	0.0000	2.3810	2.3810	0.0000	0.0000	0.0000	
19681	0.0000	0.0000	0.0000	33.3333	50.0000	0.0000	16.6667	16.6667	
19711	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7440	11.1111	0.0000	0.0000	11.1111	11.1111	0.0000	0.0000	0.0000	
7590	0.0000	0.0000	0.0000	11.1111	16.6667	0.0000	5.5556	0.0000	
19741	0.0000	0.0000	0.0000	9.0909	9.0909	0.0000	0.0000	0.0000	
7600	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7670	0.0000	0.0000	0.0000	33.3333	33.3333	0.0000	0.0000	0.0000	
19761	0.0000	0.0000	0.0000	3.8462	3.8462	0.0000	0.0000	0.0000	
19781	0.0000	0.0000	0.0000	16.6667	16.6667	0.0000	0.0000	0.0000	
19791	0.0000	0.0000	0.0000	7.6923	7.6923	0.0000	0.0000	0.0000	
7470	1.0204	0.0000	0.0000	3.0612	3.0612	0.0000	0.0000	0.0000	
7490	0.0000	0.0000	0.0000	7.6923	7.6923	0.0000	0.0000	0.0000	
611	0.0000	0.0000	0.0000	7.6923	7.6923	0.0000	0.0000	0.0000	
651	0.0000	0.0000	0.0000	9.0909	9.0909	0.0000	0.0000	0.0000	
110	0.0000	0.0000	0.0000	10.5263	10.5263	0.0000	0.0000	0.0000	
500	0.0000	0.0000	0.0000	4.7619	4.7619	0.0000	0.0000	0.0000	
741	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
100	0.0000	0.0000	0.0000	30.0000	30.0000	0.0000	0.0000	0.0000	
1781	0.0000	0.0000	0.0000	6.9767	6.9767	0.0000	0.0000	0.0000	
490	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6921	0.0000	0.0000	0.0000	3.4188	3.4188	0.0000	0.0000	0.0000	
7041	0.0000	0.0000	0.0000	5.4054	5.4054	0.0000	0.0000	0.0000	
7051	2.2222	0.0000	0.0000	11.1111	11.1111	0.0000	0.0000	0.0000	
12451	0.4630	0.0000	0.0000	2.7778	5.0926	0.0000	2.3148	0.0000	
12631	0.0000	0.0000	0.0000	13.0435	13.0435	0.0000	0.0000	0.0000	
17651	0.0000	0.0000	0.0000	4.2553	4.2553	0.0000	0.0000	0.0000	
17701	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
17721	1.4286	0.0000	0.0000	4.2857	5.7143	1.4286	1.4286	0.0000	
17821	0.0000	0.0000	0.0000	1.6393	4.9180	1.6393	3.2787	0.0000	
7130	0.0000	0.0000	0.0000	0.0000	4.7619	0.0000	4.7619	0.0000	
7250	0.0000	0.0000	0.0000	0.0000	12.5000	0.0000	12.5000	0.0000	
17831	0.0000	0.0000	0.0000	2.6316	2.6316	0.0000	0.0000	0.0000	
7080	0.0000	0.0000	0.0000	10.3448	10.3448	0.0000	0.0000	0.0000	
18051	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7120	2.8571	0.0000	0.0000	0.0000	2.8571	0.0000	2.8571	0.0000	
18371	0.0000	0.0000	0.0000	0.9524	0.9524	0.0000	0.0000	0.0000	
7210	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18431	0.0000	0.0000	0.0000	0.0000	1.7241	0.0000	1.7241	0.0000	
7220	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7240	0.0000	0.0000	0.0000	1.5625	4.6875	0.0000	3.1250	0.0000	
7260	0.0000	0.0000	0.0000	10.5263	10.5263	0.0000	0.0000	0.0000	
18831	3.5714	0.0000	0.0000	3.5714	10.7143	0.0000	7.1429	0.0000	
3941	0.0000	0.0000	0.0000	3.8462	3.8462	0.0000	0.0000	0.0000	
5051	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9811	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12951	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13251	6.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13271	0.0000	0.0000	0.9709	1.9417	1.9417	0.0000	0.0000	0.0000	
14071	3.4483	0.0000	3.4483	3.4483	3.4483	0.0000	0.0000	0.0000	
15261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
15401	0.0000	0.0000	0.0000	3.0075	3.7594	0.0000	0.7519	0.0000	
15251	0.0000	0.0000	0.0000	3.8462	7.6923	0.0000	3.8462	0.0000	
19621	0.0000	0.0000	0.0000	8.8889	8.8889	0.0000	0.0000	0.0000	
19841	0.0000	0.0000	0.0000	4.7619	4.7619	0.0000	0.0000	0.0000	
601	0.0000	0.0000	0.0000	0.0000	4.5455	0.0000	4.5455	2.2727	
951	0.0000	0.0000	0.0000	0.0000	1.0989	0.0000	1.0989	0.0000	
1541	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1551	2.2727	0.0000	0.0000	4.5455	6.8182	0.0000	2.2727	0.0000	
2451	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6901	0.0000	0.7067	0.0000	3.8869	7.0671	0.3534	1.4134	0.0000	
6931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7021	0.5747	0.5747	0.0000	3.4483	6.8966	0.5747	3.4483	0.5747	
7701	0.0000	0.0000	0.0000	3.1579	3.1579	0.0000	0.0000	0.0000	
7771	0.0000	1.6667	0.0000	1.6667	5.0000	0.0000	1.6667	1.6667	
12361	0.0000	0.0000	0.0000	1.4706	2.9412	0.0000	0.0000	0.0000	
17621	0.0000	0.0000	0.0000	0.0000	2.7027	0.0000	2.7027	0.9009	
17661	0.5102	0.0000	0.0000	3.0612	4.0816	0.0000	1.0204	1.0204	
17671	2.7027	0.0000	0.0000	8.1081	8.1081	0.0000	0.0000	0.0000	
17771	0.0000	0.0000	0.0000	8.6957	13.0435	0.0000	4.3478	0.0000	
7290	0.0000	0.0000	0.0000	0.0000	8.3333	0.0000	8.3333	0.0000	
18991	0.0000	0.6410	0.0000	2.5641	7.6923	0.0000	5.1282	1.9231	
19021	3.2258	0.0000	0.0000	6.4516	6.4516	0.0000	0.0000	0.0000	
7330	0.0000	0.0000	0.0000	14.2857	14.2857	0.0000	0.0000	0.0000	
19041	0.0000	0.0000	0.0000	4.7619	9.5238	0.0000	4.7619	0.0000	
3701	1.8018	1.8018	0.0000	3.6036	8.1081	0.0000	4.5045	1.8018	
4031	1.1236	0.0000	0.0000	2.2472	2.2472	0.0000	0.0000	0.0000	
12201	1.8182	0.9091	0.0000	1.8182	3.6364	0.0000	1.8182	0.0000	
12501	50.0000	0.0000	0.0000	50.0000	50.0000	0.0000	0.0000	0.0000	
12511	2.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	0.0000	
4860	0.0000	0.0000	0.0000	11.4286	14.2857	0.0000	2.8571	0.0000	
5160	0.0000	0.0000	0.0000	2.7397	4.1096	0.0000	1.3699	0.0000	
12621	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4980	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5020	3.8462	0.0000	0.0000	11.5385	11.5385	0.0000	0.0000	0.0000	
5150	0.0000	0.0000	0.0000	50.0000	50.0000	0.0000	0.0000	0.0000	
12851	0.0000	0.0000	0.0000	2.1277	6.3830	0.0000	4.2553	4.2553	
5620	0.0000	0.0000	0.0000	50.0000	50.0000	0.0000	0.0000	0.0000	
12961	0.5051	0.0000	0.0000	2.0202	2.5253	0.2525	0.5051	0.0000	
13581	0.0000	0.0000	0.0000	6.0976	9.7561	0.0000	3.6585	0.0000	
5730	0.0000	0.0000	0.0000	5.1724	5.1724	0.0000	0.0000	0.0000	
5860	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13821	3.1250	0.0000	0.0000	6.2500	6.2500	0.0000	0.0000	0.0000	
6380	0.0000	0.0000	0.0000	3.3898	6.7797	0.0000	3.3898	1.6949	
6400	0.0000	0.0000	0.0000	4.4444	4.4444	0.0000	0.0000	0.0000	
6410	0.0000	1.4599	0.0000	1.4599	5.1095	0.7299	3.6496	2.1898	
14241	0.0000	0.0000	0.0000	2.7027	5.4054	0.0000	2.7027	0.0000	
15311	3.1250	0.0000	0.0000	3.1250	6.2500	3.1250	3.1250	0.0000	
15331	0.0000	0.0000	0.0000	3.7037	4.4444	0.0000	0.7407	0.0000	
21061	0.0000	0.0000	0.0000	3.7037	11.1111	0.0000	7.4074	7.4074	
9781	0.0000	0.0000	0.0000	5.5556	5.5556	0.0000	0.0000	0.0000	
9851	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9861	0.0000	0.0000	0.0000	1.1628	1.1628	0.0000	0.0000	0.0000	
3630	0.0000	0.0000	0.0000	18.1818	18.1818	0.0000	0.0000	0.0000	
10081	0.0000	0.0000	0.0000	4.0816	8.1633	0.0000	4.0816	0.0000	
15211	0.0000	0.0000	0.0000	3.8095	8.5714	0.0000	4.7619	4.7619	
15301	2.4194	0.0000	0.0000	7.2581	8.0645	0.0000	0.8065	0.8065	
15411	1.1236	0.0000	0.0000	4.4944	5.6180	0.0000	1.1236	1.1236	
6360	0.5917	0.5917	0.0000	1.7751	4.7337	0.0000	2.9586	2.3669	
15591	0.0000	0.0000	0.0000	1.9231	2.8846	0.0000	0.9615	0.0000	
16871	0.0000	0.0000	0.0000	1.7964	4.1916	0.0000	2.3952	0.5988	
7090	0.0000	0.0000	0.0000	4.3011	4.3011	0.0000	0.0000	0.0000	
7100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16921	0.0000	0.0000	0.0000	8.7379	10.6796	0.0000	1.9417	1.9417	
21071	0.0000	0.0000	0.0000	3.7037	11.1111	0.0000	7.4074	7.4074	
19591	0.0000	0.0000	0.0000	3.4483	3.4483	0.0000	0.0000	0.0000	
19651	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
19721	0.0000	0.0000	2.1739	2.1739	2.1739	0.0000	0.0000	0.0000	
19811	0.0000	4.8780	0.0000	0.0000	7.3171	2.4390	7.3171	0.0000	
20011	0.0000	2.8571	0.0000	5.7143	8.5714	0.0000	2.8571	0.0000	
581	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
661	0.0000	0.0000	0.0000	8.6957	8.6957	0.0000	0.0000	0.0000	
2741	20.0000	0.0000	0.0000	20.0000	20.0000	0.0000	0.0000	0.0000	
6801	0.0000	2.0000	0.0000	0.0000	4.0000	1.0000	4.0000	0.0000	
12311	0.0000	0.0000	0.0000	1.4035	1.7544	0.0000	0.3509	0.0000	
12591	1.2195	0.0000	0.0000	2.4390	2.4390	0.0000	0.0000	0.0000	
13111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5350	0.5587	0.0000	0.0000	1.6760	2.7933	0.0000	1.1173	0.5587	
5360	1.8868	0.0000	0.0000	1.8868	1.8868	0.0000	0.0000	0.0000	
7810	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13151	0.0000	0.0000	4.0000	4.0000	4.0000	0.0000	0.0000	0.0000	
5340	0.0000	0.0000	4.3478	4.3478	4.3478	0.0000	0.0000	0.0000	
17611	1.3333	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	0.0000	
17711	6.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
17751	0.4762	0.0000	0.0000	4.7619	6.1905	0.0000	1.4286	0.0000	
7640	5.5556	0.0000	0.0000	5.5556	5.5556	0.0000	0.0000	0.0000	
7650	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
17941	0.4854	0.0000	0.0000	3.8835	4.8544	0.0000	0.9709	0.9709	
17991	1.0309	0.0000	0.0000	2.0619	2.0619	0.0000	0.0000	0.0000	
7660	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
20611	0.3040	0.0000	0.0000	1.2158	2.7356	0.0000	1.2158	0.3040	
7700	0.0000	0.0000	0.0000	2.4631	2.7094	0.0000	0.2463	0.0000	
7710	1.7544	0.0000	0.0000	7.0175	7.0175	0.0000	0.0000	0.0000	
20631	0.0000	0.0000	0.0000	8.2569	8.2569	0.0000	0.0000	0.0000	
20701	0.0000	0.0000	0.0000	2.2222	2.2222	0.0000	0.0000	0.0000	
3601	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3781	0.0000	0.0000	0.0000	2.0833	2.0833	0.0000	0.0000	0.0000	
950	1.5152	0.0000	0.0000	4.5455	4.5455	0.0000	0.0000	0.0000	
6591	0.9434	0.0000	0.0000	1.8868	1.8868	0.0000	0.0000	0.0000	
2000	0.0000	0.0000	0.0000	100.0000	100.0000	0.0000	0.0000	0.0000	
6631	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9661	0.0000	0.0000	0.0000	3.8462	3.8462	0.0000	0.0000	0.0000	
9691	0.0000	0.0000	0.0000	2.2099	2.2099	0.0000	0.0000	0.0000	
3400	0.0000	3.7037	0.0000	3.7037	14.8148	0.0000	11.1111	3.7037	
3770	0.0000	0.0000	0.0000	1.4184	1.4184	0.0000	0.0000	0.0000	
3780	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9711	0.0000	0.0000	8.3333	8.3333	8.3333	0.0000	0.0000	0.0000	
10281	0.0000	0.0000	0.0000	3.0303	3.0303	0.0000	0.0000	0.0000	
10301	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
10441	0.0000	0.0000	0.0000	2.2727	2.2727	0.0000	0.0000	0.0000	
15181	0.0000	0.0000	0.0000	1.8987	3.7975	0.0000	1.8987	1.8987	
15201	0.0000	0.0000	0.0000	4.0000	9.3333	0.0000	5.3333	5.3333	
6320	2.2727	2.2727	0.0000	6.8182	9.0909	0.0000	2.2727	0.0000	
6770	0.0000	1.5385	0.0000	0.0000	3.0769	0.0000	3.0769	0.0000	
7070	0.0000	0.0000	0.0000	5.7692	9.6154	0.0000	3.8462	3.8462	
16941	0.0000	0.0000	0.0000	8.7379	10.6796	0.0000	1.9417	1.9417	
17001	0.0000	0.0000	0.0000	2.7027	8.1081	0.0000	5.4054	2.7027	
17171	0.0000	0.0000	0.0000	1.6529	2.4793	0.0000	0.8264	0.8264	
6890	0.0000	0.0000	0.0000	2.3077	4.6154	1.5385	2.3077	0.7692	
6900	0.0000	0.0000	0.0000	3.4722	6.9444	0.6944	2.7778	2.0833	
6920	0.4484	0.0000	0.0000	3.5874	4.0359	0.0000	0.4484	0.0000	
17191	0.0000	0.0000	0.0000	2.2059	4.4118	0.0000	2.2059	1.4706	
17841	0.0000	0.0000	0.0000	4.1667	6.2500	0.0000	2.0833	0.0000	
18731	0.8696	0.0000	0.0000	0.8696	5.2174	0.0000	4.3478	1.7391	
19561	0.0000	0.0000	0.0000	3.7975	3.7975	0.0000	0.0000	0.0000	
19751	0.0000	0.0000	0.0000	6.1538	7.6923	1.5385	1.5385	0.0000	
551	0.0000	0.0000	0.0000	1.6129	3.2258	0.0000	1.6129	1.6129	
3041	1.3158	0.0000	0.0000	5.2632	5.2632	0.0000	0.0000	0.0000	
680	0.0000	0.0000	0.0000	2.8571	2.8571	0.0000	0.0000	0.0000	
3761	0.0000	0.0000	0.0000	8.0000	8.0000	0.0000	0.0000	0.0000	
1360	0.0000	0.0000	0.0000	7.1429	7.1429	0.0000	0.0000	0.0000	
1880	0.0000	0.0000	0.0000	25.0000	25.0000	0.0000	0.0000	0.0000	
4441	0.0000	0.0000	0.0000	5.8824	5.8824	0.0000	0.0000	0.0000	
1220	9.0909	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4641	0.0000	0.0000	0.0000	2.2989	2.2989	0.0000	0.0000	0.0000	
4920	0.0000	0.0000	0.0000	10.5263	10.5263	0.0000	0.0000	0.0000	
4651	2.2222	0.0000	0.0000	2.2222	2.2222	0.0000	0.0000	0.0000	
3740	0.0000	0.0000	0.0000	50.0000	50.0000	0.0000	0.0000	0.0000	
4801	0.0000	0.0000	0.0000	100.0000	100.0000	0.0000	0.0000	0.0000	
5181	0.0000	0.0000	0.0000	6.1538	7.6923	0.0000	1.5385	0.0000	
7101	0.0000	0.0000	0.0000	6.6667	6.6667	0.0000	0.0000	0.0000	
7141	0.0000	0.0000	0.0000	8.3333	8.3333	0.0000	0.0000	0.0000	
2240	0.0000	0.0000	0.0000	50.0000	50.0000	0.0000	0.0000	0.0000	
12531	0.0000	0.0000	0.0000	20.0000	20.0000	0.0000	0.0000	0.0000	
12601	0.0000	0.0000	0.0000	6.2500	6.2500	0.0000	0.0000	0.0000	
18841	0.0000	0.0000	0.0000	6.3291	6.3291	0.0000	0.0000	0.0000	
6781	0.0000	0.0000	0.0000	4.5455	4.5455	0.0000	0.0000	0.0000	
10031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
10061	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
10381	0.0000	1.1905	0.0000	3.5714	4.7619	0.0000	1.1905	0.0000	
12161	0.0000	0.0000	0.0000	0.0000	1.3889	0.0000	1.3889	0.6944	
12171	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5260	0.0000	0.0000	0.0000	5.0000	5.0000	0.0000	0.0000	0.0000	
12221	0.0000	0.0000	0.0000	5.6338	7.0423	0.0000	1.4085	1.4085	
12231	0.0000	0.0000	0.0000	5.5556	7.4074	1.8519	1.8519	0.0000	
4940	0.0000	0.0000	0.0000	6.3492	6.3492	0.0000	0.0000	0.0000	
12261	0.5495	0.0000	0.0000	1.0989	3.2967	0.5495	2.1978	1.0989	
4600	0.0000	1.8868	0.0000	1.8868	3.7736	0.0000	1.8868	0.0000	
4760	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5090	2.2727	0.0000	0.0000	4.5455	6.8182	0.0000	2.2727	0.0000	
5240	0.0000	0.0000	0.0000	1.9608	3.9216	0.9804	1.9608	0.0000	
5250	0.0000	0.0000	0.0000	4.7059	5.8824	0.0000	1.1765	0.0000	
5270	2.2222	0.0000	0.0000	3.3333	7.7778	2.2222	4.4444	0.0000	
5470	0.9132	0.4566	0.0000	4.1096	7.3059	0.9132	3.1963	0.0000	
12271	2.4390	0.0000	0.0000	2.4390	2.4390	0.0000	0.0000	0.0000	
12351	2.9412	0.0000	0.0000	5.8824	8.8235	0.0000	2.9412	0.0000	
12411	0.0000	0.0000	0.0000	2.4194	4.0323	0.0000	1.6129	0.0000	
12461	0.0000	0.8065	0.0000	1.6129	6.4516	0.0000	4.8387	0.0000	
12581	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12691	0.0000	0.0000	0.0000	1.7544	1.7544	0.0000	0.0000	0.0000	
5010	0.0000	0.0000	0.0000	50.0000	50.0000	0.0000	0.0000	0.0000	
5280	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5480	5.8824	0.0000	0.0000	2.9412	2.9412	0.0000	0.0000	0.0000	
5810	1.7241	0.0000	0.0000	6.8966	6.8966	0.0000	0.0000	0.0000	
12711	0.0000	0.0000	0.0000	0.0000	25.0000	12.5000	25.0000	0.0000	
12751	0.0000	0.0000	0.0000	0.0000	16.6667	0.0000	16.6667	0.0000	
12891	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5120	0.0000	0.0000	0.0000	20.0000	20.0000	0.0000	0.0000	0.0000	
5130	0.0000	0.0000	0.0000	2.9412	2.9412	0.0000	0.0000	0.0000	
13201	1.0870	0.0000	0.0000	1.0870	1.0870	0.0000	0.0000	0.0000	
13321	0.0000	0.0000	0.0000	3.3333	5.0000	0.0000	1.6667	0.0000	
13591	0.0000	0.0000	0.0000	1.6393	3.2787	1.6393	1.6393	0.0000	
17501	0.0000	0.0000	0.0000	1.8072	4.2169	0.0000	2.4096	0.0000	
3371	0.0000	0.0000	0.0000	1.9231	1.9231	0.0000	0.0000	0.0000	
3411	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1990	0.0000	0.0000	0.0000	2.6667	4.0000	0.0000	1.3333	0.0000	
3451	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1460	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9641	0.0000	0.0000	0.0000	9.5238	9.5238	0.0000	0.0000	0.0000	
15131	0.0000	1.0309	0.0000	0.0000	2.0619	0.0000	2.0619	0.0000	
15151	0.0000	0.0000	0.0000	1.8182	1.8182	0.0000	0.0000	0.0000	
15161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6270	0.0000	0.0000	0.0000	8.0000	12.0000	0.0000	4.0000	0.0000	
15191	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6300	0.0000	0.0000	0.0000	1.2048	2.4096	0.0000	1.2048	1.2048	
19481	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
19731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
21851	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7900	0.0000	0.0000	0.0000	3.3333	5.0000	0.0000	1.6667	1.6667	
541	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
751	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6681	0.0000	0.0000	0.0000	1.2195	2.4390	0.0000	1.2195	0.0000	
6721	0.0000	0.0000	0.0000	3.4884	3.4884	0.0000	0.0000	0.0000	
6751	0.0000	0.0000	0.0000	25.0000	25.0000	0.0000	0.0000	0.0000	
6771	0.0000	0.0000	33.3333	33.3333	33.3333	0.0000	0.0000	0.0000	
12071	0.0000	0.0000	0.0000	1.6807	2.5210	0.0000	0.8403	0.0000	
12181	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12701	0.0000	0.0000	0.0000	3.5714	3.5714	0.0000	0.0000	0.0000	
17481	0.0000	1.1905	0.0000	2.3810	3.5714	0.0000	1.1905	0.0000	
3311	0.5618	0.0000	0.0000	1.1236	1.1236	0.0000	0.0000	0.0000	
3321	0.0000	0.0000	0.0000	2.7397	2.7397	0.0000	0.0000	0.0000	
3991	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4211	0.0000	0.0000	0.0000	3.8462	5.1282	1.2821	1.2821	0.0000	
