ID	PERCEPTUAL PROCESSES	SEEING	HEARING	FEELING	
7971	0.0000	0.0000	0.0000	0.0000	
9751	0.0000	0.0000	0.0000	0.0000	
10181	0.0000	0.0000	0.0000	0.0000	
3710	0.5747	0.0000	0.0000	0.5747	
13551	0.0000	0.0000	0.0000	0.0000	
14091	0.0000	0.0000	0.0000	0.0000	
18391	0.0000	0.0000	0.0000	0.0000	
11	6.6667	6.2222	0.0000	0.4444	
5001	2.2857	1.7143	0.0000	0.5714	
5691	5.7971	4.3478	0.0000	1.4493	
10641	0.0000	0.0000	0.0000	0.0000	
10651	0.0000	0.0000	0.0000	0.0000	
16081	1.0870	1.0870	0.0000	0.0000	
21201	0.0000	0.0000	0.0000	0.0000	
21221	0.0000	0.0000	0.0000	0.0000	
21231	0.0000	0.0000	0.0000	0.0000	
7850	0.0000	0.0000	0.0000	0.0000	
21371	3.2258	0.0000	3.2258	0.0000	
21631	0.0000	0.0000	0.0000	0.0000	
1201	0.0000	0.0000	0.0000	0.0000	
1211	2.0408	0.0000	0.0000	2.0408	
4781	0.0000	0.0000	0.0000	0.0000	
7731	0.6623	0.6623	0.0000	0.0000	
13451	1.4706	0.0000	0.0000	1.4706	
13471	4.5455	4.5455	0.0000	0.0000	
13481	0.0000	0.0000	0.0000	0.0000	
5420	0.0000	0.0000	0.0000	0.0000	
13651	0.0000	0.0000	0.0000	0.0000	
13731	0.0000	0.0000	0.0000	0.0000	
