,ID,COM,COMO,CON,CURSO,DEL,EST,GRACIA,GREI,MUCHA,PARA,PERO,POR,QUE,REPUT,STAT,THANK_x,THAT_x,THE_x,TODO,YOU,ACCEPT,ANONYM,CHALLENG,CODE,CONSIDER,DATE,DISAGRE,DISAPPOINT,EXERCIS,EXPRESS,FRUSTRAT,GET,HATE,LESS,NECESSARILI,NOT_x,PERHAP,SIMPLI,TURN,WHITE,AGRE,AMAZ,CAN_x,CATHI,GREAT,HREF_x,HTTP_x,MUCH,NAME,NOT_y,ORG_x,PAGE,POMERANTZ,PROBLEM_x,QUESTION_x,TARGET_x,THANK_y,THE_y,TITL,WHICH,001,APOLOG,APPAR,BEEN,CAUS,CREDIT,ENCOUNT,FIX,HOMEWORK_x,INSTEAD,ISSU_x,NOW,PLAYER,REMOV,RESOLV,SCORE,SINCER,SORRI,SUBMIT,UPDAT,ADDIT,BROWSER,CHROME,DETAIL,ERROR,FACTUAL,FIREFOX,HOMEWORK_y,ISSU_y,MESSAG,MISTAK,OMIT,PROBLEM_y,QUESTION_y,QUIZ,STRONG,SUBMISS,TYPE,TYPO,WINDOW,CONTENT,DEFIN,DEPEND,DESCRIB,ELEMENT,EXAMPL,FORMAT,HREF_y,HTTP_y,MEAN,META,NOT,OBJECT,ORG_y,SCHEME,TAG,TARGET_y,THANK,THAT_y,VOCABULARI,ANI,ANYBODI,ANYON,CAN_y,DOE,EMAIL,HOW,KNOW,NOTE,ONTOLOG,QUESTION,RECIP,REGARD,TAKE,THOUGHT,WHAT,WHERE,WHY,WONDER,WOULD,ASSENT,ANXIETY,EMOTICONS,POSITIVE EMOTION,AFFECTIVE PROCESSES,ANGER,NEGATIVE EMOTION,SADNESS,INSTRUCTOR,INSIGHT,INCLUSION,CAUSATION,INHIBITION,DISCREPANCY,TENTATIVENESS,COGNITIVE PROCESSES,EXCLUSION,CERTAINTY,FIRST,PREV,AVG,MIN,MAX,STDEV,RELIGION,LEISURE,ACHIEVEMENT,HOME,WORK,MONEY,DEATH,DAYS,HOURS,MINUTES,TOTAL PRON,AUXILIARY VERBS,1ST SINGULAR,3RD PLURAL,UNIQUE,NUMBERS,PREPOSITIONS,TOTAL 2ND,CONJUNCTIONS,ARTICLES,SWEAR WORDS,ABBREVIATIONS,1ST PLURAL,FUNCTION WORDS,3RD SINGULAR,SIXLTR,FUTURE TENSE,PERSONAL PRON,QUANTIFIERS,WPS,PRESENT TENSE,NEGATIONS,IMPERSONAL PRON,ADVERBS,PAST TENSE,COMMON VERBS,LINKS,ABSOLUTE_MOD,RELATIVE_MOD,PERCEPTUAL PROCESSES,SEEING,HEARING,FEELING,ABSOLUTE_POSIT,RELATIVE_POSIT,POST,QMARKS,PERIOD,APOSTRO,COLON,QUOTE,QMARK,SEMIC,COMMA,EXCLAM,PARENTH,ALLPCT,DASH,OTHERP,ABSOLUTE_POS,RELATIVE_POS,ABSOLUTE_NEG,RELATIVE_NEG,FAMILY,SOCIAL PROCESSES,FRIENDS,HUMANS,DIC,FILLERS,VOTES
1835,20791,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3708,3.3708,0.0,0.0,0.0,0,2.2472,0.5618,0.5618,0.0,0.0,3.9326,12.3596,3.9326,2.2472,0.2002,0.1081,0.1611,0.1081,0.2039,0.0483,0.0,0.5618,1.6854,0.0,5.0562,4.4944,0.0,2.0,29.0,1697.0,11.236,5.0562,3.9326,0.0,65.1685,3.3708,17.9775,0.0,4.4944,7.8652,0.0,0.0,0.0,54.4944,0.0,21.9101,0.0,3.9326,3.9326,19.7778,3.3708,0.5618,7.3034,7.8652,2.2472,7.3034,1,1.0,0.0049,1.1236,1.1236,0.0,0.0,5.0,1.0,1,0.0,7.3034,3.3708,2.2472,1.1236,0.0,0.0,2.809,0.5618,0.0,26.9663,4.4944,5.0562,11.0,0.0534,11.0,0.0534,0.0,4.4944,0.0,0.5618,79.7753,0.0,0
1836,750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21.0526,0.0,0.0,0.0,0.0,21.0526,0.0,0.0,0.3589,0.3376,0.3482,0.3376,0.3589,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,183.0,10978.0,15.7895,10.5263,0.0,0.0,100.0,0.0,15.7895,5.2632,5.2632,5.2632,0.0,0.0,5.2632,57.8947,0.0,5.2632,0.0,10.5263,5.2632,19.0,15.7895,0.0,5.2632,0.0,0.0,15.7895,0,2.0,0.1,0.0,0.0,0.0,0.0,3.0,0.0492,0,0.0,0.0,10.5263,0.0,0.0,0.0,0.0,5.2632,5.2632,0.0,21.0526,0.0,0.0,5.0,0.061,5.0,0.061,0.0,21.0526,0.0,10.5263,73.6842,0.0,0
1837,19341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.7619,0.0,0.0,0.0,0.0,4.7619,0.0,0.0,0.0884,0.0608,0.0577,0.0,0.1014,0.0297,0.0,4.7619,4.7619,4.7619,9.5238,0.0,0.0,6.0,144.0,8640.0,19.0476,4.7619,0.0,0.0,95.2381,0.0,9.5238,14.2857,4.7619,14.2857,0.0,0.0,0.0,57.1429,0.0,19.0476,0.0,14.2857,0.0,21.0,9.5238,0.0,4.7619,9.5238,0.0,9.5238,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.6667,1,0.0,4.7619,0.0,0.0,0.0,0.0,0.0,9.5238,0.0,0.0,14.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857,0.0,0.0,90.4762,0.0,0
1838,17891,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9259,0.0,0.0,4.6296,4.6296,0.0,0.0,0.0,0,3.7037,0.0,1.8519,0.0,2.7778,2.7778,11.1111,0.9259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259,0.9259,0.0,6.4815,4.6296,0.0,3.0,57.0,3370.0,14.8148,6.4815,0.0,0.0,73.1481,0.9259,8.3333,7.4074,1.8519,2.7778,0.0,0.0,0.0,36.1111,0.0,25.9259,0.9259,7.4074,2.7778,15.4286,9.2593,0.0,7.4074,1.8519,0.9259,11.1111,3,2.0,0.0148,0.0,0.0,0.0,0.0,1.0,0.3333,1,57.1429,9.2593,2.7778,4.6296,0.0,4.6296,0.0,3.7037,0.0,0.9259,66.6667,17.5926,23.1481,1.0,0.0074,1.0,0.0074,0.0,12.963,0.0,0.0,67.5926,0.0,0
1839,16441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.0909,0.0,0.0,9.0909,0.0,18.1818,0.0,0.0,0.0101,0.0,0.0133,0.0,0.0457,0.0162,0.0,0.0,0.0,0.0,9.0909,0.0,0.0,1.0,18.0,1042.0,27.2727,9.0909,9.0909,9.0909,100.0,0.0,18.1818,9.0909,0.0,9.0909,0.0,0.0,0.0,63.6364,0.0,0.0,9.0909,27.2727,0.0,5.5,0.0,0.0,0.0,0.0,0.0,9.0909,0,1.0,0.0833,0.0,0.0,0.0,0.0,11.0,0.6471,1,0.0,9.0909,0.0,9.0909,0.0,0.0,0.0,0.0,0.0,0.0,27.2727,0.0,9.0909,1.0,0.0833,1.0,0.0833,0.0,18.1818,0.0,0.0,81.8182,0.0,1
1840,14991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.4483,0.0,0.0,0.0,6.8966,13.7931,6.8966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,163.0,9745.0,17.2414,6.8966,10.3448,0.0,89.6552,3.4483,13.7931,0.0,3.4483,6.8966,0.0,0.0,0.0,55.1724,0.0,13.7931,0.0,10.3448,3.4483,9.6667,3.4483,3.4483,6.8966,3.4483,0.0,6.8966,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1429,1,66.6667,3.4483,6.8966,0.0,0.0,6.8966,0.0,0.0,0.0,0.0,20.6897,0.0,3.4483,1.0,0.0323,1.0,0.0323,0.0,0.0,0.0,0.0,62.069,0.0,3
1841,4930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7337,0.7337,0.6014,0.0142,0.7337,0.26,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7.0,153.0,9147.0,0.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.95,0,5.0,75.0,0.0,25.0,0.0,4575.0,0.0,75.0,0.0,0.0,4850.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0
1842,13541,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,9.0,0.0,44.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,9.0,23.0,0.0,0.0,1.0,8.0,5.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.7752,1.8088,0.0,1.0336,0.0,0,3.876,2.8424,1.8088,0.2584,1.0336,2.0672,13.9535,1.8088,2.0672,0.2324,0.0199,0.2085,0.0145,0.7766,0.1562,0.0,0.2584,0.5168,0.2584,3.1008,0.2584,0.0,5.0,100.0,5966.0,6.9767,9.5607,0.7752,0.0,39.5349,0.5168,9.5607,1.5504,4.6512,13.1783,0.0,0.0,0.2584,48.062,0.0,23.5142,0.7752,2.584,3.1008,25.8,9.5607,0.7752,4.3928,2.8424,0.5168,12.6615,9,3.0,0.006,1.5504,1.0336,0.5168,0.0,25.0,0.8065,1,0.0,10.0775,1.5504,6.4599,2.584,0.0,0.0,2.3256,0.0,2.8424,48.5788,2.3256,20.4134,4.0,0.008,4.0,0.008,0.0,3.1008,0.0,0.0,63.8243,0.0,0
1843,12091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0303,3.0303,0.0,0.0,0.0,0,9.0909,3.0303,3.0303,0.0,0.0,0.0,15.1515,0.0,0.0,0.4102,0.4102,0.4102,0.4102,0.4102,0.0,0.0,0.0,6.0606,0.0,0.0,0.0,0.0,1.0,3.0,127.0,12.1212,12.1212,3.0303,0.0,93.9394,3.0303,6.0606,3.0303,6.0606,0.0,0.0,0.0,0.0,42.4242,0.0,18.1818,0.0,6.0606,0.0,11.0,15.1515,0.0,6.0606,6.0606,3.0303,21.2121,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2222,1,33.3333,12.1212,3.0303,0.0,0.0,3.0303,0.0,6.0606,0.0,0.0,24.2424,0.0,0.0,2.0,0.0513,2.0,0.0513,0.0,3.0303,0.0,0.0,60.6061,0.0,0
1844,10641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923,7.6923,0.0,0.0,0.0,0,7.6923,0.0,2.5641,0.0,2.5641,7.6923,17.9487,5.1282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1282,0.0,3.0,55.0,3295.0,5.1282,17.9487,0.0,0.0,79.4872,2.5641,12.8205,0.0,5.1282,10.2564,0.0,0.0,0.0,56.4103,0.0,15.3846,0.0,0.0,5.1282,9.75,12.8205,0.0,5.1282,2.5641,2.5641,23.0769,0,1.0,0.0185,0.0,0.0,0.0,0.0,1.0,0.5,1,25.0,5.1282,0.0,0.0,20.5128,5.1282,0.0,0.0,0.0,0.0,35.8974,0.0,5.1282,0.0,0.0,0.0,0.0,0.0,5.1282,0.0,0.0,79.4872,0.0,0
1845,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1429,0.0,7.1429,0.0,0,14.2857,0.0,0.0,0.0,7.1429,0.0,21.4286,7.1429,0.0,0.0075,0.1433,0.0318,0.0019,0.1433,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,171.0,10214.0,28.5714,7.1429,14.2857,0.0,92.8571,0.0,7.1429,7.1429,0.0,0.0,0.0,0.0,0.0,50.0,0.0,7.1429,0.0,21.4286,0.0,7.0,0.0,0.0,7.1429,7.1429,7.1429,14.2857,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.4426,0,0.0,7.1429,7.1429,0.0,0.0,0.0,0.0,7.1429,0.0,0.0,21.4286,0.0,0.0,2.0,0.0175,2.0,0.0175,0.0,14.2857,0.0,0.0,78.5714,0.0,0
1846,9191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8868,3.7736,0.0,1.8868,0.0,0,3.7736,3.7736,3.7736,0.0,0.0,3.7736,22.6415,1.8868,7.5472,0.1457,0.2639,0.069,0.0,0.2639,0.0572,0.0,0.0,1.8868,0.0,1.8868,0.0,0.0,7.0,148.0,8832.0,15.0943,5.6604,5.6604,1.8868,83.0189,9.434,7.5472,0.0,5.6604,3.7736,0.0,0.0,0.0,52.8302,0.0,15.0943,0.0,7.5472,7.5472,17.6667,5.6604,0.0,7.5472,3.7736,3.7736,9.434,0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.7727,1,33.3333,7.5472,5.6604,0.0,0.0,1.8868,0.0,13.2075,1.8868,3.7736,37.7358,0.0,3.7736,2.0,0.0299,2.0,0.0299,0.0,5.6604,0.0,0.0,79.2453,0.0,1
