ID	INSIGHT	INCLUSION	CAUSATION	INHIBITION	DISCREPANCY	TENTATIVENESS	COGNITIVE PROCESSES	EXCLUSION	CERTAINTY	
17921	2.2727	3.4091	1.1364	0.0000	0.0000	3.4091	15.9091	5.6818	1.1364	
17931	3.3333	0.0000	3.3333	0.0000	0.0000	0.0000	6.6667	0.0000	0.0000	
17981	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4191	7.1429	3.5714	3.5714	0.0000	3.5714	3.5714	21.4286	0.0000	3.5714	
10021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
10271	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
10421	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
10791	3.9604	0.0000	0.9901	0.0000	0.0000	0.0000	4.9505	0.0000	0.0000	
10921	0.0000	0.0000	0.0000	0.0000	0.0000	3.5714	3.5714	0.0000	0.0000	
10941	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9608	0.0000	1.9608	
11151	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13681	0.0000	0.0000	0.0000	0.0000	0.0000	3.5088	3.5088	0.0000	0.0000	
14101	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	
15441	4.5977	0.0000	2.2989	0.0000	0.0000	4.5977	11.4943	0.0000	1.1494	
15511	5.7143	5.7143	2.8571	0.0000	4.2857	1.4286	21.4286	1.4286	0.0000	
6420	0.7752	9.3023	0.0000	0.0000	1.5504	1.5504	13.9535	0.7752	0.0000	
6440	0.0000	0.0000	0.0000	0.0000	6.6667	0.0000	6.6667	0.0000	0.0000	
15541	5.0847	3.3898	0.0000	0.0000	5.0847	1.6949	15.2542	0.0000	0.0000	
19911	3.5714	3.5714	0.0000	0.0000	7.1429	1.1905	16.6667	1.1905	2.3810	
691	11.1111	5.5556	0.0000	0.0000	0.0000	0.0000	22.2222	0.0000	0.0000	
7171	2.7778	2.7778	1.8519	0.0000	3.7037	1.8519	16.6667	2.7778	1.8519	
11251	5.9701	0.0000	0.0000	0.0000	0.0000	1.4925	14.9254	4.4776	1.4925	
11391	9.0909	4.5455	4.5455	0.0000	4.5455	4.5455	27.2727	0.0000	4.5455	
12571	2.4390	6.5041	2.4390	0.0000	0.8130	3.2520	19.5122	5.6911	0.0000	
12611	1.4851	5.9406	2.4752	0.0000	2.4752	4.4554	17.8218	3.4653	1.9802	
17891	3.7037	0.0000	1.8519	0.0000	2.7778	2.7778	11.1111	0.9259	0.0000	
18011	3.7500	3.7500	2.5000	0.0000	1.2500	0.0000	21.2500	7.5000	2.5000	
18061	4.1667	4.1667	6.2500	0.0000	2.0833	2.0833	22.9167	4.1667	2.0833	
4111	4.4444	5.5556	4.4444	0.0000	1.1111	1.1111	16.6667	2.2222	0.0000	
9951	0.0000	0.0000	0.0000	0.0000	0.0000	10.3448	10.3448	0.0000	0.0000	
10071	3.8961	1.2987	6.4935	2.5974	2.5974	7.7922	20.7792	0.0000	0.0000	
10091	1.0000	4.0000	2.0000	0.0000	4.0000	6.0000	18.0000	3.0000	0.0000	
3640	3.8961	5.1948	1.2987	0.0000	2.5974	5.1948	23.3766	3.8961	1.2987	
3690	2.5974	1.2987	3.8961	1.2987	1.2987	2.5974	12.9870	1.2987	0.0000	
3720	4.3478	5.4348	6.5217	1.0870	2.1739	5.4348	27.1739	4.3478	0.0000	
3990	5.5556	2.7778	2.0833	0.6944	0.0000	1.3889	18.7500	2.0833	3.4722	
15431	1.5152	1.5152	3.0303	0.0000	1.5152	3.0303	13.6364	1.5152	0.0000	
15461	0.0000	4.1667	0.0000	0.0000	0.0000	0.0000	4.1667	0.0000	0.0000	
15521	2.2222	0.0000	0.0000	0.0000	0.0000	2.2222	4.4444	0.0000	0.0000	
19831	3.7975	1.2658	0.0000	0.0000	7.5949	5.0633	20.2532	6.3291	1.2658	
20051	8.6957	4.3478	0.0000	0.0000	0.0000	8.6957	21.7391	0.0000	0.0000	
681	1.6043	3.7433	1.0695	0.5348	2.1390	4.2781	17.1123	3.2086	1.0695	
981	0.0000	5.5556	5.5556	0.0000	0.0000	0.0000	16.6667	0.0000	5.5556	
1881	0.0000	8.9286	1.7857	0.0000	1.7857	0.0000	17.8571	3.5714	1.7857	
440	0.0000	0.0000	0.0000	6.6667	0.0000	0.0000	13.3333	0.0000	0.0000	
7131	1.9608	3.9216	4.9020	3.9216	0.9804	0.0000	15.6863	1.9608	0.9804	
20431	3.3835	4.1353	4.5113	0.0000	1.5038	4.1353	22.1805	5.2632	1.5038	
20441	3.1873	2.7888	4.3825	0.0000	0.0000	1.1952	15.1394	1.9920	0.7968	
12491	3.0488	2.4390	1.2195	0.0000	1.2195	3.0488	15.8537	5.4878	0.6098	
17881	3.7500	6.2500	1.8750	0.0000	0.0000	6.8750	21.2500	3.1250	1.2500	
4101	4.6512	3.8760	0.0000	2.3256	3.1008	6.2016	23.2558	4.6512	3.1008	
4131	0.0000	0.0000	0.0000	0.0000	0.0000	12.5000	12.5000	0.0000	0.0000	
4311	0.7752	1.5504	2.3256	0.0000	0.7752	2.3256	9.3023	2.3256	0.0000	
4351	2.9851	1.4925	1.4925	0.0000	0.0000	0.0000	7.4627	0.0000	0.0000	
1350	9.1954	3.4483	1.1494	0.0000	2.2989	5.7471	20.6897	2.2989	0.0000	
1390	11.7647	5.8824	0.0000	0.0000	0.0000	0.0000	23.5294	5.8824	0.0000	
15371	4.0984	1.6393	0.0000	0.8197	4.0984	7.3770	21.3115	7.3770	0.0000	
15641	1.5152	3.0303	0.0000	0.0000	0.0000	0.0000	4.5455	0.0000	0.0000	
19801	3.7037	7.4074	0.0000	1.8519	3.7037	1.8519	20.3704	0.0000	3.7037	
20041	9.8361	3.2787	3.2787	1.6393	1.6393	3.2787	26.2295	1.6393	3.2787	
20071	2.6667	2.6667	0.0000	1.3333	4.0000	0.0000	10.6667	0.0000	0.0000	
20101	3.5714	5.3571	0.0000	0.0000	1.7857	3.5714	17.8571	0.0000	1.7857	
20641	3.4483	6.8966	0.0000	0.0000	1.7241	3.4483	17.2414	1.7241	1.7241	
641	5.0000	0.0000	0.0000	0.0000	5.0000	10.0000	25.0000	10.0000	5.0000	
711	5.8824	0.0000	0.0000	0.0000	0.0000	11.7647	17.6471	11.7647	0.0000	
841	2.9412	4.4118	0.0000	0.0000	5.8824	4.4118	22.0588	5.8824	4.4118	
891	2.5157	3.1447	3.1447	1.2579	1.8868	2.5157	15.7233	1.2579	1.2579	
5031	2.9851	2.9851	0.0000	0.0000	0.0000	5.9701	20.8955	11.9403	0.0000	
1400	3.5503	2.9586	0.5917	0.5917	1.7751	4.7337	17.7515	5.3254	1.7751	
2090	6.7308	2.8846	0.9615	0.0000	1.9231	4.8077	25.0000	4.8077	0.9615	
2200	4.6875	4.6875	1.5625	1.5625	0.0000	1.5625	25.0000	6.2500	1.5625	
7091	6.4516	3.2258	0.0000	0.0000	0.0000	6.4516	19.3548	3.2258	0.0000	
2120	0.0000	6.2500	0.0000	0.0000	0.0000	0.0000	9.3750	3.1250	0.0000	
2210	2.7027	4.0541	1.3514	1.3514	6.7568	2.7027	18.9189	1.3514	1.3514	
6530	0.0000	3.5714	0.0000	0.0000	3.5714	3.5714	25.0000	3.5714	3.5714	
7271	4.9793	5.3942	0.0000	0.0000	0.8299	2.9046	14.9378	1.2448	0.0000	
6991	4.9020	1.9608	0.9804	0.9804	4.9020	7.8431	22.5490	5.8824	0.9804	
7011	5.4264	3.1008	0.7752	0.0000	3.8760	6.2016	22.4806	1.5504	3.1008	
7341	4.2553	3.1915	1.0638	1.0638	0.0000	6.3830	17.0213	3.1915	1.0638	
7881	4.1199	8.2397	2.9963	0.0000	0.3745	1.8727	20.9738	2.9963	1.8727	
12471	0.7353	1.4706	1.4706	0.0000	2.2059	0.7353	9.5588	3.6765	0.0000	
12721	5.7143	11.4286	2.8571	0.0000	5.7143	0.0000	25.7143	0.0000	0.0000	
12811	8.3333	0.0000	0.0000	0.0000	0.0000	0.0000	16.6667	0.0000	0.0000	
7200	5.0000	0.0000	2.5000	0.0000	0.0000	0.0000	10.0000	2.5000	0.0000	
18551	0.0000	4.5455	0.0000	0.0000	9.0909	0.0000	18.1818	0.0000	0.0000	
17741	2.7027	2.7027	1.3514	0.0000	0.0000	1.3514	9.4595	0.0000	1.3514	
17801	4.8780	1.2195	1.2195	0.0000	0.0000	2.4390	10.9756	1.2195	0.0000	
7230	0.0000	6.6667	0.0000	0.0000	0.0000	0.0000	6.6667	0.0000	0.0000	
17901	4.0000	8.0000	0.0000	0.0000	0.0000	0.0000	16.0000	0.0000	4.0000	
18321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18361	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18651	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18741	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18781	0.0000	0.0000	4.7619	0.0000	0.0000	0.0000	4.7619	0.0000	0.0000	
3981	4.1667	4.1667	0.0000	0.0000	0.0000	0.0000	20.8333	8.3333	4.1667	
9831	3.4483	1.7241	5.1724	0.0000	8.6207	6.8966	24.1379	5.1724	0.0000	
15271	0.8264	1.6529	0.0000	0.0000	0.0000	0.8264	14.8760	1.6529	10.7438	
15291	6.0606	6.0606	0.0000	0.0000	0.0000	3.0303	15.1515	0.0000	0.0000	
15611	4.6512	0.0000	2.3256	0.0000	6.9767	4.6512	18.6047	4.6512	0.0000	
15631	2.5000	2.5000	5.0000	0.0000	2.5000	7.5000	22.5000	0.0000	5.0000	
15691	0.0000	0.0000	0.0000	0.0000	0.0000	5.1282	7.6923	0.0000	2.5641	
15821	3.9216	6.3725	0.9804	0.4902	1.9608	1.9608	19.6078	1.9608	1.4706	
16011	4.3478	0.0000	0.0000	0.0000	0.0000	0.0000	4.3478	0.0000	0.0000	
6800	4.7619	2.3810	7.1429	0.0000	0.0000	0.0000	16.6667	2.3810	0.0000	
16731	3.0769	1.5385	0.0000	0.0000	1.5385	1.5385	12.3077	1.5385	3.0769	
17731	2.5641	5.1282	1.2821	1.2821	1.2821	3.8462	16.6667	3.8462	1.2821	
19671	2.3810	4.7619	4.7619	0.0000	0.0000	2.3810	19.0476	4.7619	2.3810	
19681	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
19711	4.1667	4.1667	0.0000	0.0000	0.0000	4.1667	12.5000	0.0000	0.0000	
7440	0.0000	0.0000	11.1111	0.0000	0.0000	0.0000	11.1111	0.0000	0.0000	
7590	0.0000	0.0000	5.5556	0.0000	0.0000	0.0000	5.5556	0.0000	0.0000	
19741	6.0606	0.0000	3.0303	0.0000	3.0303	3.0303	18.1818	6.0606	3.0303	
7600	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0909	0.0000	0.0000	
7670	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
19761	3.8462	3.8462	0.0000	0.0000	0.0000	3.8462	15.3846	0.0000	3.8462	
19781	1.8519	1.8519	1.8519	0.0000	0.0000	1.8519	7.4074	0.0000	0.0000	
19791	3.0769	0.0000	0.0000	0.0000	1.5385	7.6923	10.7692	4.6154	0.0000	
7470	2.0408	1.0204	2.0408	1.0204	3.0612	7.1429	20.4082	8.1633	3.0612	
7490	7.6923	0.0000	7.6923	0.0000	0.0000	0.0000	15.3846	0.0000	0.0000	
611	5.1282	7.6923	0.0000	2.5641	0.0000	0.0000	20.5128	0.0000	2.5641	
651	4.5455	9.0909	0.0000	0.0000	4.5455	4.5455	18.1818	0.0000	0.0000	
110	5.2632	10.5263	0.0000	0.0000	0.0000	0.0000	21.0526	0.0000	5.2632	
500	4.7619	4.7619	0.0000	4.7619	0.0000	0.0000	14.2857	0.0000	0.0000	
741	11.1111	5.5556	0.0000	0.0000	0.0000	0.0000	22.2222	0.0000	0.0000	
100	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	
1781	2.3256	2.3256	0.0000	0.0000	4.6512	2.3256	11.6279	2.3256	0.0000	
490	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4493	0.0000	1.4493	
6921	3.4188	5.1282	5.1282	3.4188	0.8547	5.1282	21.3675	3.4188	0.0000	
7041	5.4054	2.7027	2.7027	0.0000	0.0000	0.0000	8.1081	0.0000	0.0000	
7051	6.6667	0.0000	0.0000	0.0000	0.0000	4.4444	11.1111	2.2222	0.0000	
12451	1.8519	1.3889	1.8519	0.9259	0.4630	1.3889	13.4259	1.3889	5.0926	
12631	0.0000	0.0000	0.0000	0.0000	0.0000	4.3478	4.3478	0.0000	0.0000	
17651	10.6383	4.2553	2.1277	0.0000	2.1277	6.3830	21.2766	2.1277	0.0000	
17701	6.6667	0.0000	0.0000	0.0000	0.0000	4.4444	20.0000	6.6667	0.0000	
17721	4.2857	0.0000	1.4286	0.0000	4.2857	7.1429	15.7143	2.8571	1.4286	
17821	9.8361	6.5574	3.2787	1.6393	1.6393	4.9180	26.2295	3.2787	3.2787	
7130	9.5238	0.0000	0.0000	0.0000	9.5238	4.7619	19.0476	0.0000	4.7619	
7250	12.5000	0.0000	0.0000	0.0000	0.0000	12.5000	25.0000	0.0000	0.0000	
17831	13.1579	0.0000	2.6316	0.0000	0.0000	13.1579	31.5789	2.6316	5.2632	
7080	13.7931	3.4483	3.4483	0.0000	6.8966	10.3448	37.9310	6.8966	3.4483	
18051	6.1728	4.9383	2.4691	0.0000	0.0000	4.9383	29.6296	3.7037	6.1728	
7120	11.4286	2.8571	5.7143	0.0000	0.0000	11.4286	37.1429	5.7143	8.5714	
18371	4.7619	2.8571	0.0000	0.0000	0.9524	0.9524	16.1905	2.8571	4.7619	
7210	21.0526	0.0000	0.0000	0.0000	0.0000	15.7895	31.5789	5.2632	0.0000	
18431	6.8966	5.1724	0.0000	0.0000	1.7241	6.8966	27.5862	6.8966	1.7241	
7220	18.7500	0.0000	0.0000	0.0000	0.0000	6.2500	31.2500	0.0000	6.2500	
7240	9.3750	4.6875	1.5625	0.0000	3.1250	4.6875	18.7500	1.5625	0.0000	
7260	0.0000	5.2632	5.2632	0.0000	0.0000	5.2632	21.0526	0.0000	5.2632	
18831	7.1429	3.5714	0.0000	0.0000	10.7143	7.1429	32.1429	7.1429	3.5714	
3941	0.0000	0.0000	0.0000	3.8462	7.6923	0.0000	23.0769	3.8462	7.6923	
5051	1.7857	8.9286	5.3571	0.0000	0.0000	3.5714	21.4286	0.0000	0.0000	
9811	0.0000	22.2222	0.0000	0.0000	0.0000	0.0000	22.2222	0.0000	0.0000	
12951	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13271	1.9417	2.9126	2.9126	0.0000	0.9709	2.9126	14.5631	2.9126	0.9709	
14071	0.0000	3.4483	0.0000	0.0000	6.8966	0.0000	10.3448	0.0000	0.0000	
15261	2.5641	10.2564	2.5641	0.0000	0.0000	0.0000	17.9487	0.0000	0.0000	
15401	0.0000	3.0075	3.0075	0.7519	1.5038	3.7594	15.0376	3.0075	0.0000	
15251	0.0000	3.8462	3.8462	0.0000	0.0000	0.0000	11.5385	0.0000	3.8462	
19621	6.6667	4.4444	2.2222	0.0000	4.4444	6.6667	22.2222	2.2222	0.0000	
19841	2.3810	4.7619	0.0000	0.0000	4.7619	4.7619	14.2857	0.0000	2.3810	
601	0.0000	6.8182	0.0000	2.2727	2.2727	6.8182	25.0000	6.8182	2.2727	
951	4.3956	2.1978	3.2967	0.0000	0.0000	2.1978	13.1868	1.0989	0.0000	
1541	0.0000	14.2857	0.0000	0.0000	0.0000	7.1429	28.5714	0.0000	7.1429	
1551	0.0000	6.8182	2.2727	2.2727	2.2727	2.2727	18.1818	0.0000	2.2727	
2451	0.0000	4.3478	4.3478	0.0000	2.1739	6.5217	23.9130	8.6957	0.0000	
6901	2.4735	4.9470	2.1201	0.3534	2.8269	3.8869	17.3145	3.5336	0.7067	
6931	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	
7021	5.1724	4.0230	1.1494	1.1494	4.0230	5.7471	25.2874	4.5977	1.1494	
7701	3.1579	1.0526	3.1579	2.1053	0.0000	3.1579	16.8421	2.1053	0.0000	
7771	8.3333	3.3333	5.0000	0.0000	1.6667	3.3333	25.0000	1.6667	1.6667	
12361	1.4706	0.0000	2.9412	1.4706	0.0000	0.0000	8.8235	1.4706	1.4706	
17621	0.0000	2.7027	1.8018	0.0000	1.8018	1.8018	12.6126	1.8018	2.7027	
17661	3.0612	3.0612	2.5510	1.0204	1.5306	3.0612	15.3061	2.5510	1.5306	
17671	5.4054	2.7027	0.0000	0.0000	2.7027	0.0000	21.6216	2.7027	2.7027	
17771	4.3478	8.6957	0.0000	0.0000	4.3478	0.0000	26.0870	0.0000	0.0000	
7290	0.0000	8.3333	0.0000	0.0000	8.3333	0.0000	25.0000	0.0000	0.0000	
18991	3.2051	3.2051	0.6410	1.2821	5.1282	1.9231	21.7949	4.4872	1.9231	
19021	6.4516	3.2258	3.2258	0.0000	3.2258	0.0000	22.5806	0.0000	0.0000	
7330	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
19041	0.0000	0.0000	4.7619	0.0000	9.5238	0.0000	28.5714	0.0000	14.2857	
3701	1.8018	1.8018	0.0000	0.9009	2.7027	5.4054	15.3153	4.5045	0.9009	
4031	4.4944	3.3708	1.1236	0.0000	0.0000	3.3708	15.7303	1.1236	2.2472	
12201	0.9091	2.7273	0.9091	0.9091	5.4545	3.6364	16.3636	4.5455	0.9091	
12501	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12511	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	8.0000	4.0000	2.0000	
4860	2.8571	2.8571	0.0000	0.0000	8.5714	2.8571	17.1429	0.0000	2.8571	
5160	2.7397	2.7397	0.0000	1.3699	2.7397	8.2192	23.2877	8.2192	1.3699	
12621	5.8824	5.8824	0.0000	0.0000	0.0000	5.8824	29.4118	0.0000	5.8824	
4980	0.0000	0.0000	0.0000	5.2632	0.0000	10.5263	15.7895	5.2632	0.0000	
5020	3.8462	0.0000	3.8462	0.0000	3.8462	7.6923	15.3846	7.6923	0.0000	
5150	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12851	4.2553	4.2553	4.2553	0.0000	4.2553	4.2553	17.0213	4.2553	0.0000	
5620	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12961	3.5354	4.0404	1.7677	0.5051	2.0202	3.5354	18.1818	3.0303	1.5152	
13581	2.4390	13.4146	3.6585	0.0000	1.2195	1.2195	24.3902	1.2195	1.2195	
5730	0.0000	0.0000	3.4483	0.0000	3.4483	0.0000	13.7931	5.1724	0.0000	
5860	1.9608	1.9608	1.9608	0.0000	0.0000	7.8431	19.6078	7.8431	0.0000	
13821	3.1250	6.2500	3.1250	3.1250	0.0000	0.0000	21.8750	3.1250	0.0000	
6380	1.6949	5.0847	0.0000	0.0000	0.0000	3.3898	18.6441	3.3898	5.0847	
6400	4.4444	2.2222	0.0000	0.0000	2.2222	4.4444	15.5556	4.4444	2.2222	
6410	4.3796	6.5693	1.4599	0.0000	2.9197	2.9197	23.3577	1.4599	4.3796	
14241	5.4054	5.4054	0.0000	0.0000	2.7027	5.4054	27.0270	5.4054	2.7027	
15311	3.1250	0.0000	0.0000	0.0000	9.3750	6.2500	18.7500	6.2500	0.0000	
15331	2.2222	2.2222	0.0000	0.0000	4.4444	4.4444	12.5926	3.7037	0.0000	
21061	0.0000	3.7037	3.7037	3.7037	0.0000	0.0000	11.1111	0.0000	0.0000	
9781	5.5556	1.8519	1.8519	0.0000	9.2593	3.7037	20.3704	5.5556	0.0000	
9851	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9861	3.4884	1.1628	4.6512	1.1628	1.1628	3.4884	20.9302	3.4884	0.0000	
3630	9.0909	9.0909	0.0000	0.0000	0.0000	9.0909	18.1818	0.0000	0.0000	
10081	14.2857	0.0000	2.0408	0.0000	10.2041	16.3265	34.6939	6.1224	0.0000	
15211	0.0000	4.7619	1.9048	0.9524	5.7143	5.7143	18.0952	2.8571	1.9048	
15301	0.8065	2.4194	0.8065	0.0000	0.8065	1.6129	9.6774	2.4194	2.4194	
15411	2.2472	2.2472	1.1236	2.2472	4.4944	6.7416	17.9775	1.1236	1.1236	
6360	3.5503	1.7751	0.5917	1.7751	1.7751	2.3669	16.5680	2.9586	2.3669	
15591	0.9615	1.9231	1.9231	0.9615	1.9231	4.8077	14.4231	5.7692	0.0000	
16871	2.3952	1.1976	1.1976	0.0000	1.7964	6.5868	14.9701	5.9880	0.5988	
7090	2.1505	1.0753	2.1505	0.0000	0.0000	2.1505	8.6022	1.0753	1.0753	
7100	8.6957	4.3478	8.6957	0.0000	0.0000	4.3478	26.0870	0.0000	0.0000	
16921	2.9126	4.8544	0.9709	0.0000	0.9709	1.9417	13.5922	0.9709	1.9417	
21071	0.0000	3.7037	3.7037	3.7037	0.0000	0.0000	11.1111	0.0000	0.0000	
19591	10.3448	0.0000	0.0000	3.4483	3.4483	6.8966	27.5862	10.3448	0.0000	
19651	0.0000	9.0909	0.0000	0.0000	0.0000	0.0000	27.2727	18.1818	0.0000	
19721	2.1739	0.0000	2.1739	0.0000	6.5217	4.3478	15.2174	4.3478	0.0000	
19811	7.3171	2.4390	0.0000	0.0000	0.0000	12.1951	17.0732	0.0000	0.0000	
20011	8.5714	5.7143	2.8571	0.0000	0.0000	8.5714	25.7143	0.0000	0.0000	
581	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
661	4.3478	0.0000	4.3478	0.0000	0.0000	4.3478	13.0435	4.3478	0.0000	
2741	0.0000	20.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0.0000	0.0000	
6801	2.0000	6.0000	3.0000	2.0000	2.0000	5.0000	20.0000	4.0000	0.0000	
12311	3.5088	2.4561	1.0526	0.0000	3.1579	4.2105	17.1930	5.2632	2.1053	
12591	2.4390	3.6585	2.4390	0.0000	2.4390	2.4390	18.2927	2.4390	1.2195	
13111	4.6512	2.3256	4.6512	0.0000	0.0000	4.6512	23.2558	9.3023	0.0000	
5350	1.6760	1.1173	1.6760	0.0000	0.5587	3.3520	11.1732	2.7933	0.5587	
5360	5.6604	7.5472	1.8868	0.0000	3.7736	7.5472	24.5283	3.7736	0.0000	
7810	2.1739	8.6957	2.1739	0.0000	0.0000	2.1739	19.5652	4.3478	2.1739	
13151	6.0000	2.0000	0.0000	0.0000	8.0000	8.0000	24.0000	6.0000	0.0000	
5340	0.0000	8.6957	0.0000	0.0000	0.0000	4.3478	21.7391	0.0000	8.6957	
17611	4.0000	5.3333	4.0000	0.0000	1.3333	1.3333	24.0000	2.6667	4.0000	
17711	6.2500	6.2500	0.0000	0.0000	6.2500	0.0000	25.0000	0.0000	6.2500	
17751	2.3810	4.2857	1.9048	0.0000	1.9048	4.2857	19.0476	4.2857	1.4286	
7640	0.0000	5.5556	0.0000	0.0000	0.0000	0.0000	16.6667	0.0000	11.1111	
7650	5.8824	0.0000	5.8824	0.0000	0.0000	5.8824	17.6471	0.0000	0.0000	
17941	4.8544	4.8544	1.9417	0.9709	2.9126	4.3689	23.3010	4.3689	1.9417	
17991	4.1237	0.0000	2.0619	1.0309	2.0619	6.1856	22.6804	4.1237	4.1237	
7660	5.7692	0.0000	0.0000	0.0000	1.9231	5.7692	15.3846	7.6923	1.9231	
20611	2.7356	3.3435	1.8237	0.3040	1.8237	3.0395	15.5015	2.1277	1.8237	
7700	2.2167	2.2167	3.2020	0.0000	2.4631	2.7094	15.0246	3.6946	1.7241	
7710	5.2632	1.7544	1.7544	0.0000	8.7719	8.7719	29.8246	5.2632	5.2632	
20631	1.8349	5.5046	0.0000	0.9174	0.9174	3.6697	21.1009	1.8349	6.4220	
20701	0.0000	4.4444	2.2222	2.2222	2.2222	4.4444	15.5556	0.0000	0.0000	
3601	1.6393	4.9180	0.0000	0.0000	0.0000	3.2787	13.1148	3.2787	0.0000	
3781	2.0833	4.1667	4.1667	2.0833	0.0000	8.3333	20.8333	2.0833	0.0000	
950	6.0606	4.5455	0.0000	1.5152	1.5152	3.0303	15.1515	1.5152	0.0000	
6591	1.8868	6.6038	3.7736	0.0000	0.9434	2.8302	17.9245	0.0000	2.8302	
2000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6631	0.0000	0.0000	0.0000	0.0000	0.0000	5.8824	5.8824	0.0000	0.0000	
9661	7.6923	0.0000	7.6923	0.0000	0.0000	0.0000	15.3846	0.0000	0.0000	
9691	1.1050	1.6575	3.3149	0.5525	3.8674	2.7624	13.8122	1.1050	0.0000	
3400	11.1111	0.0000	0.0000	0.0000	0.0000	3.7037	22.2222	3.7037	3.7037	
3770	4.9645	2.1277	2.1277	0.7092	2.8369	4.9645	17.7305	2.8369	0.0000	
3780	0.0000	0.0000	4.1667	0.0000	4.1667	12.5000	20.8333	8.3333	0.0000	
9711	8.3333	8.3333	0.0000	0.0000	0.0000	0.0000	16.6667	0.0000	0.0000	
10281	3.0303	3.0303	6.0606	0.0000	0.0000	0.0000	15.1515	0.0000	0.0000	
10301	0.0000	0.0000	13.6364	0.0000	0.0000	0.0000	31.8182	9.0909	0.0000	
10441	6.8182	2.2727	6.8182	0.0000	2.2727	2.2727	18.1818	0.0000	0.0000	
15181	1.2658	3.1646	0.0000	1.2658	3.7975	4.4304	15.1899	3.7975	1.8987	
15201	0.0000	4.0000	1.3333	1.3333	8.0000	8.0000	21.3333	4.0000	2.6667	
6320	0.0000	9.0909	0.0000	0.0000	0.0000	4.5455	15.9091	4.5455	0.0000	
6770	3.0769	1.5385	0.0000	0.0000	1.5385	3.0769	10.7692	3.0769	0.0000	
7070	1.9231	5.7692	0.0000	0.0000	3.8462	5.7692	17.3077	3.8462	0.0000	
16941	2.9126	4.8544	0.9709	0.0000	0.9709	1.9417	13.5922	0.9709	1.9417	
17001	2.7027	0.0000	0.0000	0.0000	2.7027	2.7027	16.2162	8.1081	0.0000	
17171	0.8264	8.2645	3.3058	1.6529	2.4793	0.8264	19.0083	0.8264	1.6529	
6890	4.6154	6.9231	1.5385	2.3077	2.3077	1.5385	20.7692	1.5385	1.5385	
6900	6.9444	2.7778	1.3889	1.3889	2.0833	3.4722	16.6667	2.0833	0.0000	
6920	4.4843	4.9327	3.1390	0.4484	1.3453	5.8296	23.3184	4.4843	2.2422	
17191	2.2059	2.2059	2.2059	0.0000	7.3529	5.1471	17.6471	4.4118	1.4706	
17841	2.0833	10.4167	0.0000	2.0833	2.0833	0.0000	20.8333	6.2500	0.0000	
18731	0.8696	1.7391	0.8696	0.0000	4.3478	0.8696	10.4348	0.8696	0.8696	
19561	0.0000	6.3291	1.2658	0.0000	0.0000	0.0000	10.1266	0.0000	0.0000	
19751	3.0769	3.0769	3.0769	0.0000	1.5385	1.5385	13.8462	3.0769	0.0000	
551	0.0000	6.4516	0.0000	0.0000	0.0000	3.2258	12.9032	1.6129	1.6129	
3041	1.3158	6.5789	0.0000	0.0000	2.6316	1.3158	17.1053	5.2632	2.6316	
